Lendo Dados Arquivo... f2-4096.dat
Inicializando conjunto de operacoes...
1484.98522949218750000000000000000000 -124609.39843750000000000000000000000000
Transpondo dados...
/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 256 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 100 	 MUTACAO   : 0.10
* NUM MAXIMO NOS   : 256 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 6 	 
* M: 4096 	 N: 3
* NUM_OPBIN: 4 	 NUM_OPUN: 4
* NUM_CTES: 1 	 SEED: 10
*------------------------------------------------------------------
(sqrt(-42911.25000000000000000000)) | Numero de nos: 2 | Erro: 1512413462528.0000000000000000000000000 |
(sqrt(X2)) | Numero de nos: 2 | Erro: 1512414117888.0000000000000000000000000 |
(sin(X1)) | Numero de nos: 2 | Erro: 1512411365376.0000000000000000000000000 |
(sqrt(+(-21851.84375000000000000000)(+(X2)(-(sin(/(/(X2)(sqrt(-(sqrt(exp(sqrt(X2))))(exp(X2)))))(+(sqrt(exp(exp(-(+(*(/(+(exp(exp(exp(sqrt(-(-(sin(exp(-(-(X1)(/(sqrt(-8790.71875000000000000000))(+(X1)(X2))))(X2))))(X1))(-(-(X1)(X1))(X2)))))))(-(exp(cos(sqrt(+(exp(+(+(X1)(-(sqrt(/(exp(*(-(-(+(cos(/(+(+(exp(-63399.06250000000000000000))(X2))(X2))(-(+(cos(-122779.62500000000000000000))(exp(/(exp(+(X1)(-44338.12500000000000000000)))(X2))))(exp(+(exp(/(X1)(cos(/(-(X2)(-51761.18750000000000000000))(X2)))))(cos(+(X1)(*(-(/(X1)(-94030.87500000000000000000))(sqrt(-(exp(X2))(exp(-(exp(sin(exp(cos(sqrt(-(exp(sqrt(cos(X2))))(-(-110592.37500000000000000000)(X1))))))))(sqrt(/(X2)(-(X2)(-46217.81250000000000000000)))))))))(sqrt(-(exp(sin(-57848.31250000000000000000)))(exp(+(/(*(X1)(X2))(+(X1)(*(-113237.12500000000000000000)(cos(X2)))))(cos(+(sqrt(exp(sin(-(/(/(+(*(exp(cos(+(X2)(*(+(+(*(+(-(/(-(-39937.31250000000000000000)(X2))(X1))(+(*(X1)(sqrt(/(X1)(sin(cos(sqrt(X1)))))))(exp(X1))))(cos(exp(*(X1)(exp(exp(/(exp(*(/(X2)(*(sin(/(X2)(sin(sqrt(sqrt(sin(-726.37011718750000000000)))))))(-(exp(sin(+(exp(X1))(X1))))(X2))))(-75153.00000000000000000000)))(X2))))))))(+(+(*(exp(exp(exp(X2))))(/(sqrt(cos(X2)))(-(X1)(X2))))(X2))(X2)))(X2))(-75905.62500000000000000000))(X1)))))(X2))(-51594.75000000000000000000))(sin(X2)))(X2))(-119540.62500000000000000000)))))(X1)))))))))))))))(X2))(-56133.75000000000000000000))(X1))(-15993.73437500000000000000)))(X2)))(X1)))(X1)))(X2)))))(X1)))(X1))(-71972.12500000000000000000))(-54614.62500000000000000000))(-74274.62500000000000000000)))))(X1))))(-19227.96875000000000000000))))) | Numero de nos: 256 | Erro: inf |
(cos(*(sin(-(X2)(exp(+(-(*(X1)(+(cos(exp(X2)))(cos(cos(cos(-(/(cos(sqrt(+(*(exp(X2))(X1))(sqrt(/(X2)(X1))))))(X2))(X1)))))))(-(X1)(X1)))(exp(sqrt(sin(-(X2)(X1)))))))))(sin(sin(sqrt(X2)))))) | Numero de nos: 45 | Erro: 1512407564288.0000000000000000000000000 |
(cos(/(-(+(*(-(X1)(+(*(X1)(-(-54625.68750000000000000000)(sqrt(/(-91525.50000000000000000000)(exp(exp(sin(cos(+(exp(*(*(-(*(-(+(-(-116773.12500000000000000000)(/(*(+(*(X1)(-(+(-17273.75000000000000000000)(+(/(X2)(-113223.12500000000000000000))(X2)))(*(-95112.62500000000000000000)(+(cos(sin(X1)))(cos(-45034.00000000000000000000))))))(sin(cos(exp(+(X1)(sin(/(cos(/(/(*(/(exp(X1))(-73010.75000000000000000000))(cos(-(+(cos(cos(/(exp(/(X1)(sqrt(-(X2)(X2)))))(+(X2)(-4380.21093750000000000000)))))(*(/(-35444.37500000000000000000)(*(*(/(+(sqrt(+(X1)(X1)))(+(sqrt(sqrt(X2)))(*(-39553.00000000000000000000)(-62103.87500000000000000000))))(X2))(+(-(-(exp(X1))(*(*(sqrt(+(-(/(X2)(+(/(cos(sqrt(X2)))(X2))(exp(-(-(/(cos(+(-(cos(cos(sin(cos(cos(-(exp(X1))(/(sin(+(sqrt(+(exp(-11720.65625000000000000000))(X2)))(exp(cos(X2)))))(+(-61297.93750000000000000000)(sin(sin(*(sqrt(X1))(/(sqrt(+(cos(sin(/(sin(*(-52152.87500000000000000000)(exp(-(-61832.87500000000000000000)(-(sin(cos(-(sqrt(*(+(sqrt(-(-20658.03125000000000000000)(/(-94406.00000000000000000000)(-24170.00000000000000000000))))(X1))(-(cos(X1))(sqrt(-102560.00000000000000000000)))))(sin(X1)))))(+(-(/(X2)(exp(exp(*(sin(sqrt(sqrt(sin(sqrt(cos(X1)))))))(+(*(sin(+(X2)(-113081.87500000000000000000)))(exp(exp(-(X1)(X2)))))(sin(exp(-102828.50000000000000000000))))))))(X1))(*(sin(X2))(/(X1)(-(-120178.37500000000000000000)(-88650.12500000000000000000))))))))))(X1))))(-56508.93750000000000000000)))(cos(X1))))))))))))))(X2))(X2)))(X1))(X2))(X2)))))(X2))(-69021.50000000000000000000)))(X2))(X2)))(X1))(X1)))(-109719.62500000000000000000)))(X2)))(X2))))(-94059.37500000000000000000))(X1)))(-95115.75000000000000000000))))))))(X1))(X1)))(X1))(X2))(X2))(-89748.75000000000000000000))(140.75903320312500000000))(X1)))(-103660.25000000000000000000))))))))))(-39368.43750000000000000000)))(X2))(X2))(-85134.62500000000000000000))(X2))) | Numero de nos: 256 | Erro: inf |
(+(X2)(X1)) | Numero de nos: 3 | Erro: 1512079360000.0000000000000000000000000 |
(*(+(+(X1)(*(X2)(sqrt(+(+(X1)(X2))(+(sin(-(X1)(cos(/(X1)(sqrt(+(*(-28680.37500000000000000000)(exp(*(/(cos(sin(/(cos(-110539.25000000000000000000))(cos(X1)))))(exp(+(-(+(-11823.06250000000000000000)(/(-43104.31250000000000000000)(X2)))(/(exp(X1))(/(sqrt(+(sqrt(-(sin(sin(X1)))(cos(sqrt(sin(-2810.90234375000000000000))))))(/(X2)(sin(sqrt(-(+(cos(*(+(/(sqrt(/(sqrt(-103083.25000000000000000000))(-3582.36718750000000000000)))(sin(sin(/(sin(exp(X2)))(cos(-(sqrt(-(/(sqrt(/(sin(-117157.50000000000000000000))(-(+(/(exp(X2))(sqrt(sin(/(exp(-(X1)(-35516.18750000000000000000)))(-(-(cos(sqrt(cos(/(+(X1)(sqrt(-(cos(-(sqrt(X2))(cos(exp(cos(X1))))))(+(X1)(X2)))))(cos(X2))))))(-(sqrt(X2))(sin(cos(X2)))))(+(-(sqrt(sqrt(X1)))(-21073.28125000000000000000))(sqrt(-(exp(+(+(-(-(-76443.62500000000000000000)(*(cos(sin(/(X2)(exp(sin(X1))))))(/(cos(sqrt(X1)))(cos(cos(X2))))))(sqrt(cos(+(sqrt(cos(exp(-(*(+(/(-(X2)(/(-(X1)(X1))(/(-(cos(-96781.37500000000000000000))(sin(-(/(-(/(sin(X2))(-76780.00000000000000000000))(exp(*(-(+(cos(X1))(X2))(*(sqrt(X1))(*(/(X2)(sin(+(-27884.59375000000000000000)(-(/(sin(/(sqrt(-117563.00000000000000000000))(X1)))(X2))(/(-27122.46875000000000000000)(+(*(/(X1)(-118454.37500000000000000000))(sin(sqrt(/(-51016.68750000000000000000)(X2)))))(exp(/(+(sqrt(X1))(sqrt(-100244.12500000000000000000)))(X1)))))))))(-51542.37500000000000000000))))(X1))))(-44290.12500000000000000000))(-82159.37500000000000000000))))(X2))))(X1))(X2))(-83916.87500000000000000000))(-43514.25000000000000000000)))))(X2)))))(-27237.12500000000000000000))(-79396.25000000000000000000)))(X1)))))))))(X2))(-119352.12500000000000000000))))(X2))(X1)))(X2)))))))(-28375.81250000000000000000))(X1)))(X1))(-38861.06250000000000000000)))))))(-74196.87500000000000000000))))(X2))))(X1))))(X1)))))))(-40635.75000000000000000000))))))(X2))(-55362.18750000000000000000)) | Numero de nos: 256 | Erro: inf |
(*(*(-16363.43750000000000000000)(sin(-(X1)(/(sqrt(+(X2)(*(/(X1)(X1))(sin(*(*(X2)(exp(*(sin(+(sqrt(/(/(sin(+(-103766.75000000000000000000)(sin(*(-(sqrt(cos(sqrt(sin(X1)))))(/(-(-107353.12500000000000000000)(sqrt(sin(X1))))(exp(*(-(exp(sqrt(cos(-92196.25000000000000000000))))(/(*(*(sin(cos(sin(sin(sin(-(sqrt(-(X1)(sqrt(sin(*(/(/(*(*(*(exp(-(-114085.75000000000000000000)(sqrt(X2))))(sqrt(cos(/(+(-28265.62500000000000000000)(X2))(sin(-89458.25000000000000000000))))))(-(cos(+(sin(-(cos(exp(cos(sqrt(X2)))))(exp(X1))))(X1)))(sqrt(-(+(-(*(-(/(exp(X1))(*(X2)(-(/(sqrt(-36436.25000000000000000000))(cos(sin(-(*(sin(cos(X1)))(sin(X1)))(X2)))))(sqrt(*(X2)(*(sin(-72940.25000000000000000000))(+(*(-73847.87500000000000000000)(exp(-(-59522.25000000000000000000)(-98588.50000000000000000000))))(-(sin(cos(/(cos(cos(sqrt(-(/(cos(X2))(-(+(+(cos(X1))(*(sin(cos(cos(X1))))(X2)))(exp(exp(sqrt(sqrt(sqrt(exp(/(sin(X2))(/(sin(/(-(exp(/(cos(-(*(+(X2)(X2))(X1))(+(sqrt(-(exp(*(cos(/(cos(*(/(exp(sin(sqrt(cos(-118065.00000000000000000000)))))(*(*(sin(sin(*(-(exp(-(-(-(-97279.25000000000000000000)(sin(sqrt(/(+(*(cos(exp(X1)))(-116477.00000000000000000000))(X2))(X1)))))(X1))(X2)))(-3516.47656250000000000000))(-41540.06250000000000000000))))(-119158.37500000000000000000))(X2)))(X1)))(X2)))(X2)))(cos(X2))))(X2))))(X2)))(X2))(X2)))(X1))))))))))(X2)))(X2)))))(-66019.62500000000000000000))))(X1)))))))))(X2))(X1))(X1))(X2))(-87212.00000000000000000000)))))(-27190.34375000000000000000))(-7783.92187500000000000000))(X2))(X2))))))(X1)))))))(X1))(X2))(-1232.55859375000000000000)))(-74802.37500000000000000000)))))(X2)))))(X2))(-32784.43750000000000000000)))(X1)))(X1))))(-93783.00000000000000000000))))))(X2)))))(X2)) | Numero de nos: 256 | Erro: 7318897950720.0000000000000000000000000 |
(-(sin(sqrt(sqrt(exp(cos(*(/(-115961.50000000000000000000)(sqrt(/(sin(+(-56906.00000000000000000000)(/(-(-66003.62500000000000000000)(sin(+(sin(exp(-(exp(-(-(*(sin(X1))(cos(X2)))(/(*(cos(-(-115836.00000000000000000000)(-(sqrt(X1))(exp(sin(-57444.62500000000000000000))))))(-50429.68750000000000000000))(cos(/(-13448.06250000000000000000)(exp(X2))))))(X1)))(cos(X1)))))(X1))))(X2))))(-86309.00000000000000000000))))(exp(+(*(+(-(*(+(*(X2)(cos(-59936.37500000000000000000)))(+(/(X2)(-79495.37500000000000000000))(X2)))(-(/(exp(/(X2)(-21932.75000000000000000000)))(sin(-67924.75000000000000000000)))(sin(cos(X1)))))(X1))(X1))(-10274.67187500000000000000))(sin(cos(cos(-(-(X2)(sin(+(sqrt(exp(sin(sqrt(sin(cos(-49810.43750000000000000000)))))))(sin(cos(X2))))))(-96833.37500000000000000000)))))))))))))(cos(cos(sqrt(cos(X2)))))) | Numero de nos: 107 | Erro: inf |
(-(exp(+(sqrt(+(X2)(exp(X2))))(sqrt(-73316.75000000000000000000))))(*(-(X1)(X1))(/(+(X1)(-117844.75000000000000000000))(X2)))) | Numero de nos: 19 | Erro: 7025912709120.0000000000000000000000000 |
