4096 3 1
X1 X2 Y

-5 -5 4.03746358615e-18
-5 -4.84375 4.20731886635e-18
-5 -4.6875 4.38803627306e-18
-5 -4.53125 4.58055413136e-18
-5 -4.375 4.78591337725e-18
-5 -4.21875 5.00527118623e-18
-5 -4.0625 5.23991673764e-18
-5 -3.90625 5.49128950097e-18
-5 -3.75 5.76100050976e-18
-5 -3.59375 6.05085718623e-18
-5 -3.4375 6.36289239989e-18
-5 -3.28125 6.69939859245e-18
-5 -3.125 7.06296798628e-18
-5 -2.96875 7.45654012447e-18
-5 -2.8125 7.88345827968e-18
-5 -2.65625 8.34753663191e-18
-5 -2.5 8.85314057345e-18
-5 -2.34375 9.40528307886e-18
-5 -2.1875 1.00097408136e-17
-5 -2.03125 1.06731945922e-17
-5 -1.875 1.14033999951e-17
-5 -1.71875 1.22093954814e-17
-5 -1.5625 1.31017573042e-17
-5 -1.40625 1.40929130414e-17
-5 -1.25 1.51975287813e-17
-5 -1.09375 1.64329890975e-17
-5 -0.9375 1.78199941343e-17
-5 -0.78125 1.93833045926e-17
-5 -0.625 2.11526732881e-17
-5 -0.46875 2.3164011178e-17
-5 -0.3125 2.54608457483e-17
-5 -0.15625 2.80961387562e-17
-5 0.0 3.11345346341e-17
-5 0.15625 3.46551019605e-17
-5 0.3125 3.8754591081e-17
-5 0.46875 4.35511272538e-17
-5 0.625 4.91880255585e-17
-5 0.78125 5.58369311714e-17
-5 0.9375 6.36985458638e-17
-5 1.09375 7.29974607588e-17
-5 1.25 8.39646273391e-17
-5 1.40625 9.67964535891e-17
-5 1.5625 1.11574191008e-16
-5 1.71875 1.28125546346e-16
-5 1.875 1.45824618011e-16
-5 2.03125 1.63378138545e-16
-5 2.1875 1.78747093481e-16
-5 2.34375 1.89439414434e-16
-5 2.5 1.93293569187e-16
-5 2.65625 1.89439414434e-16
-5 2.8125 1.78747093481e-16
-5 2.96875 1.63378138545e-16
-5 3.125 1.45824618011e-16
-5 3.28125 1.28125546346e-16
-5 3.4375 1.11574191008e-16
-5 3.59375 9.67964535891e-17
-5 3.75 8.39646273391e-17
-5 3.90625 7.29974607588e-17
-5 4.0625 6.36985458638e-17
-5 4.21875 5.58369311714e-17
-5 4.375 4.91880255585e-17
-5 4.53125 4.35511272538e-17
-5 4.6875 3.8754591081e-17
-5 4.84375 3.46551019605e-17
-4.84375 -5 2.56925895791e-17
-4.84375 -4.84375 2.677347165e-17
-4.84375 -4.6875 2.79234753742e-17
-4.84375 -4.53125 2.91485718276e-17
-4.84375 -4.375 3.04553850553e-17
-4.84375 -4.21875 3.18512787982e-17
-4.84375 -4.0625 3.33444568096e-17
-4.84375 -3.90625 3.49440792216e-17
-4.84375 -3.75 3.66603979217e-17
-4.84375 -3.59375 3.85049145263e-17
-4.84375 -3.4375 4.04905652963e-17
-4.84375 -3.28125 4.26319382925e-17
-4.84375 -3.125 4.49455292438e-17
-4.84375 -2.96875 4.74500440711e-17
-4.84375 -2.8125 5.01667578474e-17
-4.84375 -2.65625 5.31199422866e-17
-4.84375 -2.5 5.6337376768e-17
-4.84375 -2.34375 5.98509615913e-17
-4.84375 -2.1875 6.36974568387e-17
-4.84375 -2.03125 6.79193761889e-17
-4.84375 -1.875 7.25660726414e-17
-4.84375 -1.71875 7.76950628583e-17
-4.84375 -1.5625 8.33736493222e-17
-4.84375 -1.40625 8.96809155106e-17
-4.84375 -1.25 9.67101897672e-17
-4.84375 -1.09375 1.04572099644e-16
-4.84375 -0.9375 1.13398371484e-16
-4.84375 -0.78125 1.23346571172e-16
-4.84375 -0.625 1.34606032152e-16
-4.84375 -0.46875 1.47405275491e-16
-4.84375 -0.3125 1.62021290395e-16
-4.84375 -0.15625 1.78791101497e-16
-4.84375 0.0 1.98126076687e-16
-4.84375 0.15625 2.20529372586e-16
-4.84375 0.3125 2.46616664573e-16
-4.84375 0.46875 2.77139648288e-16
-4.84375 0.625 3.13010315986e-16
-4.84375 0.78125 3.55320939826e-16
-4.84375 0.9375 4.05348694978e-16
-4.84375 1.09375 4.64522777624e-16
-4.84375 1.25 5.34312858397e-16
-4.84375 1.40625 6.15968788749e-16
-4.84375 1.5625 7.10007616419e-16
-4.84375 1.71875 8.15332945212e-16
-4.84375 1.875 9.2796182087e-16
-4.84375 2.03125 1.03966447505e-15
-4.84375 2.1875 1.13746554322e-15
-4.84375 2.34375 1.20550663091e-15
-4.84375 2.5 1.2300327261e-15
-4.84375 2.65625 1.20550663091e-15
-4.84375 2.8125 1.13746554322e-15
-4.84375 2.96875 1.03966447505e-15
-4.84375 3.125 9.2796182087e-16
-4.84375 3.28125 8.15332945212e-16
-4.84375 3.4375 7.10007616419e-16
-4.84375 3.59375 6.15968788749e-16
-4.84375 3.75 5.34312858397e-16
-4.84375 3.90625 4.64522777624e-16
-4.84375 4.0625 4.05348694978e-16
-4.84375 4.21875 3.55320939826e-16
-4.84375 4.375 3.13010315986e-16
-4.84375 4.53125 2.77139648288e-16
-4.84375 4.6875 2.46616664573e-16
-4.84375 4.84375 2.20529372586e-16
-4.6875 -5 1.55704568423e-16
-4.6875 -4.84375 1.62255028268e-16
-4.6875 -4.6875 1.69224385444e-16
-4.6875 -4.53125 1.76648826409e-16
-4.6875 -4.375 1.84568494802e-16
-4.6875 -4.21875 1.93028017036e-16
-4.6875 -4.0625 2.02077110244e-16
-4.6875 -3.90625 2.1177128749e-16
-4.6875 -3.75 2.22172678197e-16
-4.6875 -3.59375 2.33350985506e-16
-4.6875 -3.4375 2.45384606921e-16
-4.6875 -3.28125 2.58361950337e-16
-4.6875 -3.125 2.72382984669e-16
-4.6875 -2.96875 2.87561073242e-16
-4.6875 -2.8125 3.04025149188e-16
-4.6875 -2.65625 3.21922306154e-16
-4.6875 -2.5 3.41420895264e-16
-4.6875 -2.34375 3.62714241613e-16
-4.6875 -2.1875 3.86025121997e-16
-4.6875 -2.03125 4.11611181679e-16
-4.6875 -1.875 4.39771514194e-16
-4.6875 -1.71875 4.70854687251e-16
-4.6875 -1.5625 5.05268573477e-16
-4.6875 -1.40625 5.43492441755e-16
-4.6875 -1.25 5.86091889003e-16
-4.6875 -1.09375 6.33737350375e-16
-4.6875 -0.9375 6.87227125836e-16
-4.6875 -0.78125 7.475161105e-16
-4.6875 -0.625 8.15751720117e-16
-4.6875 -0.46875 8.93318858847e-16
-4.6875 -0.3125 9.81896161869e-16
-4.6875 -0.15625 1.08352609653e-15
-4.6875 0.0 1.20070167193e-15
-4.6875 0.15625 1.33647216359e-15
-4.6875 0.3125 1.49456874345e-15
-4.6875 0.46875 1.6795469058e-15
-4.6875 0.625 1.89693358906e-15
-4.6875 0.78125 2.15334828032e-15
-4.6875 0.9375 2.45653103273e-15
-4.6875 1.09375 2.81514319099e-15
