1001 3 1
X1 X2 Y

-5	-5	 0.00000000000000000403746359 
-4.99	-4.99	 0.00000000000000000456367995 
-4.98	-4.98	 0.00000000000000000515746554 
-4.97	-4.97	 0.00000000000000000582736320 
-4.96	-4.96	 0.00000000000000000658297855 
-4.95	-4.95	 0.00000000000000000743510998 
-4.94	-4.94	 0.00000000000000000839589430 
-4.93	-4.93	 0.00000000000000000947896980 
-4.92	-4.92	 0.00000000000000001069965889 
-4.91	-4.91	 0.00000000000000001207517252 
-4.9	-4.9	 0.00000000000000001362483900 
-4.89	-4.89	 0.00000000000000001537036004 
-4.88	-4.88	 0.00000000000000001733609717 
-4.87	-4.87	 0.00000000000000001954939217 
-4.86	-4.86	 0.00000000000000002204092532 
-4.85	-4.85	 0.00000000000000002484511602 
-4.84	-4.84	 0.00000000000000002800057056 
-4.83	-4.83	 0.00000000000000003155058252 
-4.82	-4.82	 0.00000000000000003554369197 
-4.81	-4.81	 0.00000000000000004003431004 
-4.8	-4.8	 0.00000000000000004508341657 
-4.79	-4.79	 0.00000000000000005075933906 
-4.78	-4.78	 0.00000000000000005713862234 
-4.77	-4.77	 0.00000000000000006430699918 
-4.76	-4.76	 0.00000000000000007236047349 
-4.75	-4.75	 0.00000000000000008140652877 
-4.74	-4.74	 0.00000000000000009156547604 
-4.73	-4.73	 0.00000000000000010297195714 
-4.72	-4.72	 0.00000000000000011577662077 
-4.71	-4.71	 0.00000000000000013014799088 
-4.7	-4.7	 0.00000000000000014627454894 
-4.69	-4.69	 0.00000000000000016436705411 
-4.68	-4.68	 0.00000000000000018466112802 
-4.67	-4.67	 0.00000000000000020742013353 
-4.66	-4.66	 0.00000000000000023293838049 
-4.65	-4.65	 0.00000000000000026154469456 
-4.64	-4.64	 0.00000000000000029360638976 
-4.63	-4.63	 0.00000000000000032953368903 
-4.62	-4.62	 0.00000000000000036978464267 
-4.61	-4.61	 0.00000000000000041487059937 
-4.6	-4.6	 0.00000000000000046536229057 
-4.59	-4.59	 0.00000000000000052189659564 
-4.58	-4.58	 0.00000000000000058518406233 
-4.57	-4.57	 0.00000000000000065601726502 
-4.56	-4.56	 0.00000000000000073528009219 
-4.55	-4.55	 0.00000000000000082395806418 
-4.54	-4.54	 0.00000000000000092314979305 
-4.53	-4.53	 0.00000000000000103407970827 
-4.52	-4.52	 0.00000000000000115811218509 
-4.51	-4.51	 0.00000000000000129676722674 
-4.5	-4.5	 0.00000000000000145173786769 
-4.49	-4.49	 0.00000000000000162490948275 
-4.48	-4.48	 0.00000000000000181838120603 
-4.47	-4.47	 0.00000000000000203448968537 
-4.46	-4.46	 0.00000000000000227583542101 
-4.45	-4.45	 0.00000000000000254531196373 
-4.44	-4.44	 0.00000000000000284613827557 
-4.43	-4.43	 0.00000000000000318189458832 
-4.42	-4.42	 0.00000000000000355656212915 
-4.41	-4.41	 0.00000000000000397456712102 
-4.4	-4.4	 0.00000000000000444082950752 
-4.39	-4.39	 0.00000000000000496081689757 
-4.38	-4.38	 0.00000000000000554060427674 
-4.37	-4.37	 0.00000000000000618694008710 
-4.36	-4.36	 0.00000000000000690731933926 
-4.35	-4.35	 0.00000000000000771006448770 
-4.34	-4.34	 0.00000000000000860441487429 
-4.33	-4.33	 0.00000000000000960062562654 
-4.32	-4.32	 0.00000000000001071007698663 
-4.31	-4.31	 0.00000000000001194539514511 
-4.3	-4.3	 0.00000000000001332058576133 
-4.29	-4.29	 0.00000000000001485118147081 
-4.28	-4.28	 0.00000000000001655440480969 
-4.27	-4.27	 0.00000000000001844934812873 
-4.26	-4.26	 0.00000000000002055717222587 
-4.25	-4.25	 0.00000000000002290132559745 
-4.24	-4.24	 0.00000000000002550778639622 
-4.23	-4.23	 0.00000000000002840532939021 
-4.22	-4.22	 0.00000000000003162582044213 
-4.21	-4.21	 0.00000000000003520454127619 
-4.2	-4.2	 0.00000000000003918054757025 
-4.19	-4.19	 0.00000000000004359706370743 
-4.18	-4.18	 0.00000000000004850191784624 
-4.17	-4.17	 0.00000000000005394802132352 
-4.16	-4.16	 0.00000000000005999389679345 
-4.15	-4.15	 0.00000000000006670425993116 
-4.14	-4.14	 0.00000000000007415065999497 
-4.13	-4.13	 0.00000000000008241218505004 
-4.12	-4.12	 0.00000000000009157623821248 
-4.11	-4.11	 0.00000000000010173939188108 
-4.1	-4.1	 0.00000000000011300832758809 
-4.09	-4.09	 0.00000000000012550086982651 
-4.08	-4.08	 0.00000000000013934712300392 
-4.07	-4.07	 0.00000000000015469072153868 
-4.06	-4.06	 0.00000000000017169020405943 
-4.05	-4.05	 0.00000000000019052052370008 
-4.04	-4.04	 0.00000000000021137470760821 
-4.03	-4.03	 0.00000000000023446568001251 
-4.02	-4.02	 0.00000000000026002826453398 
-4.01	-4.01	 0.00000000000028832138288582 
-4	-4	 0.00000000000031963046869876 
-3.99	-3.99	 0.00000000000035427011694329 
-3.98	-3.98	 0.00000000000039258699131059 
-3.97	-3.97	 0.00000000000043496301397300 
-3.96	-3.96	 0.00000000000048181886438749 
-3.95	-3.95	 0.00000000000053361781624746 
-3.94	-3.94	 0.00000000000059086994434578 
-3.93	-3.93	 0.00000000000065413673600510 
-3.92	-3.92	 0.00000000000072403614487831 
-3.91	-3.91	 0.00000000000080124812834580 
-3.9	-3.9	 0.00000000000088652071345906 
-3.89	-3.89	 0.00000000000098067664042799 
-3.88	-3.88	 0.00000000000108462063704928 
-3.87	-3.87	 0.00000000000119934738225448 
-3.86	-3.86	 0.00000000000132595022215104 
-3.85	-3.85	 0.00000000000146563070757224 
-3.84	-3.84	 0.00000000000161970902827863 
-3.83	-3.83	 0.00000000000178963542560590 
-3.82	-3.82	 0.00000000000197700267257372 
-3.81	-3.81	 0.00000000000218355971830455 
-3.8	-3.8	 0.00000000000241122660210052 
-3.79	-3.79	 0.00000000000266211075174455 
-3.78	-3.78	 0.00000000000293852479058721 
-3.77	-3.77	 0.00000000000324300598881586 
-3.76	-3.76	 0.00000000000357833750604632 
-3.75	-3.75	 0.00000000000394757158510083 
-3.74	-3.74	 0.00000000000435405487061937 
-3.73	-3.73	 0.00000000000480145604107823 
-3.72	-3.72	 0.00000000000529379595895159 
