100 3 1
X1 X2 Y

4.8	-5	 0.16005081122141100000000000000000000000 
-0.4	-4.9	 0.58364763482821100000000000000000000000 
-4.1	-4.8	-2.10646975605229000000000000000000000000 
4.6	-4.7	-0.25805384308096500000000000000000000000 
-0.9	-4.6	 0.72791368726843600000000000000000000000 
2.8	-4.5	-0.83955189436603500000000000000000000000 
-0.2	-4.4	 0.63206075275272800000000000000000000000 
-3.7	-4.3	-0.30732983356318200000000000000000000000 
-2.5	-4.2	-1.57355926755380000000000000000000000000 
0.5	-4.1	 0.73160901803655100000000000000000000000 
-3.5	-4	-1.63677266061361000000000000000000000000 
4.7	-3.9	-0.01291251379239600000000000000000000000 
-3.6	-3.8	-0.64372450674005500000000000000000000000 
-3.8	-3.7	-1.83431685886807000000000000000000000000 
1.5	-3.6	 0.12644926302436700000000000000000000000 
4.4	-3.5	-1.35963254263085000000000000000000000000 
-4.8	-3.4	 0.25931746303178000000000000000000000000 
-1.6	-3.3	-0.06061758628527750000000000000000000000 
0.1	-3.2	 4.20984266023029000000000000000000000000 
-3.3	-3.1	-3.98033397879847000000000000000000000000 
-4.4	-3	-1.19101153752055000000000000000000000000 
-2.3	-2.9	-2.27891925969379000000000000000000000000 
3.5	-2.8	-2.46158159815885000000000000000000000000 
1.4	-2.7	 0.58269735649876500000000000000000000000 
-2.2	-2.6	-0.95688400722395000000000000000000000000 
-2.9	-2.5	-2.24779456814425000000000000000000000000 
0.2	-2.4	 2.18163861173722000000000000000000000000 
1	-2.3	 1.46906130722727000000000000000000000000 
0.8	-2.2	 0.73253586187498600000000000000000000000 
-3	-2.1	-2.91624866419479000000000000000000000000 
4.5	-2	-0.61700105079860100000000000000000000000 
-2.4	-1.9	-1.19959915749822000000000000000000000000 
2.6	-1.8	-1.74666527594120000000000000000000000000 
3.7	-1.7	-0.52163358821339400000000000000000000000 
0.6	-1.6	 2.79642624560573000000000000000000000000 
3.6	-1.5	-2.95027776463073000000000000000000000000 
4.2	-1.4	-1.94070493285456000000000000000000000000 
4.1	-1.3	-1.40318014934334000000000000000000000000 
2.3	-1.2	-1.61326064398481000000000000000000000000 
1.6	-1.1	-0.08738789220398680000000000000000000000 
0.7	-1	 2.38212795188216000000000000000000000000 
-1.1	-0.9	 1.05017737310744000000000000000000000000 
-4	-0.8	-1.04335566895800000000000000000000000000 
2.4	-0.7	-3.24766288973983000000000000000000000000 
0.3	-0.6	 3.66065313484312000000000000000000000000 
-3.2	-0.5	-3.57729383322180000000000000000000000000 
2.7	-0.4	-4.13862993889370000000000000000000000000 
2.9	-0.3	-2.53579303827376000000000000000000000000 
-1.5	-0.2	 0.02397086106297820000000000000000000000 
5	-0.1	 0.76755547417032900000000000000000000000 
-4.9	0.1	 0.42562817351223000000000000000000000000 
-1	0.2	 1.16681104223491000000000000000000000000 
-3.1	0.3	-3.13653289484669000000000000000000000000 
1.2	0.4	 1.27025553456994000000000000000000000000 
-1.2	0.5	 0.80254852559082700000000000000000000000 
0.9	0.6	 0.20646270466087200000000000000000000000 
4.3	0.7	-1.83246528382507000000000000000000000000 
1.9	0.8	-0.11617574883226000000000000000000000000 
0.0	0.9	 2.94611707537799000000000000000000000000 
-1.7	1	-0.45449361863336500000000000000000000000 
-2.8	1.1	-4.21104601711468000000000000000000000000 
-4.5	1.2	-0.55048678869773000000000000000000000000 
3.4	1.3	-4.59552309789284000000000000000000000000 
-0.8	1.4	 3.13796553493870000000000000000000000000 
-2	1.5	-0.89946243074506200000000000000000000000 
1.3	1.6	 1.17766332852522000000000000000000000000 
3	1.7	-3.79288734106163000000000000000000000000 
2	1.8	-0.61511742879179700000000000000000000000 
2.1	1.9	-0.01530510091704930000000000000000000000 
-0.3	2	 4.11255209273369000000000000000000000000 
1.7	2.1	-0.57366550650449500000000000000000000000 
-3.9	2.2	-2.53011273668512000000000000000000000000 
2.5	2.3	-1.13019140547532000000000000000000000000 
-3.4	2.4	-4.68337081982855000000000000000000000000 
-5	2.5	 1.34985140619669000000000000000000000000 
-4.2	2.6	-1.52281055536485000000000000000000000000 
2.2	2.7	-1.68489676572831000000000000000000000000 
-1.4	2.8	 0.55920153348055600000000000000000000000 
4	2.9	-3.04285034232779000000000000000000000000 
-1.9	3	-1.25894619986377000000000000000000000000 
-4.7	3.1	-0.02312098192277100000000000000000000000 
3.2	3.2	-3.01801302710841000000000000000000000000 
3.8	3.3	-3.87666992503872000000000000000000000000 
-0.5	3.4	 1.25666896976298000000000000000000000000 
1.1	3.5	 0.75237622835872900000000000000000000000 
3.1	3.6	-0.82543710573692000000000000000000000000 
0.4	3.7	 1.68087323376051000000000000000000000000 
1.8	3.8	-0.07501592687359280000000000000000000000 
-2.7	3.9	-3.69043769692724000000000000000000000000 
-0.6	4	 2.84784292280717000000000000000000000000 
-4.3	4.1	-1.88593577841182000000000000000000000000 
3.3	4.2	-4.42322270165080000000000000000000000000 
-1.8	4.3	-0.60416258538036700000000000000000000000 
4.9	4.4	 0.90008486079491600000000000000000000000 
-0.1	4.5	 2.23729255214333000000000000000000000000 
3.9	4.6	-3.32699108102494000000000000000000000000 
-0.7	4.7	 2.32770492869969000000000000000000000000 
-2.1	4.8	-1.32721353658173000000000000000000000000 
-1.3	4.9	 0.28069074112709600000000000000000000000 
-2.6	5	-1.99418019075141000000000000000000000000 

1
4 2
0 1 2 3 4 5
