Lendo Dados Arquivo...
-5	-5	1.63206
-5	-4	-3.76077
-5	-3	-5.69597
-5	-2	-2.39432
-5	-1	3.10865
-5	0	5.75355
-5	1	3.10865
-5	2	-2.39432
-5	3	-5.69597
-5	4	-3.76077
-5	5	1.63206
-4	-5	1.28806
-4	-4	-2.96807
-4	-3	-4.49537
-4	-2	-1.88965
-4	-1	2.45341
-4	0	4.54081
-4	1	2.45341
-4	2	-1.88965
-4	3	-4.49537
-4	4	-2.96807
-4	5	1.28806
-3	-5	-0.240182
-3	-4	0.553453
-3	-3	0.838247
-3	-2	0.35236
-3	-1	-0.457485
-3	0	-0.84672
-3	1	-0.457485
-3	2	0.35236
-3	3	0.838247
-3	4	0.553453
-3	5	-0.240182
-2	-5	-1.5476
-2	-4	3.56614
-2	-3	5.40119
-2	-2	2.27041
-2	-1	-2.94777
-2	0	-5.45578
-2	1	-2.94777
-2	2	2.27041
-2	3	5.40119
-2	4	3.56614
-2	5	-1.5476
-1	-5	-1.43216
-1	-4	3.30013
-1	-3	4.9983
-1	-2	2.10105
-1	-1	-2.72789
-1	0	-5.04883
-1	1	-2.72789
-1	2	2.10105
-1	3	4.9983
-1	4	3.30013
-1	5	-1.43216
0	-5	0
0	-4	0
0	-3	0
0	-2	0
0	-1	0
0	0	0
0	1	0
0	2	0
0	3	0
0	4	0
0	5	0
1	-5	1.43216
1	-4	-3.30013
1	-3	-4.9983
1	-2	-2.10105
1	-1	2.72789
1	0	5.04883
1	1	2.72789
1	2	-2.10105
1	3	-4.9983
1	4	-3.30013
1	5	1.43216
2	-5	1.5476
2	-4	-3.56614
2	-3	-5.40119
2	-2	-2.27041
2	-1	2.94777
2	0	5.45578
2	1	2.94777
2	2	-2.27041
2	3	-5.40119
2	4	-3.56614
2	5	1.5476
3	-5	0.240182
3	-4	-0.553453
3	-3	-0.838247
3	-2	-0.35236
3	-1	0.457485
3	0	0.84672
3	1	0.457485
3	2	-0.35236
3	3	-0.838247
3	4	-0.553453
3	5	0.240182
4	-5	-1.28806
4	-4	2.96807
4	-3	4.49537
4	-2	1.88965
4	-1	-2.45341
4	0	-4.54081
4	1	-2.45341
4	2	1.88965
4	3	4.49537
4	4	2.96807
4	5	-1.28806
5	-5	-1.63206
5	-4	3.76077
5	-3	5.69597
5	-2	2.39432
5	-1	-3.10865
5	0	-5.75355
5	1	-3.10865
5	2	2.39432
5	3	5.69597
5	4	3.76077
5	5	-1.63206
