16384 3 1
X1 X2 Y

-5 -5 1.63206333267
-5 -4.921875 1.19649114883
-5 -4.84375 0.753619876202
-5 -4.765625 0.306151211958
-5 -4.6875 -0.143185100767
-5 -4.609375 -0.591647925407
-5 -4.53125 -1.03650145403
-5 -4.453125 -1.47503189691
-5 -4.375 -1.90456403772
-5 -4.296875 -2.32247755352
-5 -4.21875 -2.72622299973
-5 -4.140625 -3.11333736285
-5 -4.0625 -3.48145908584
-5 -3.984375 -3.82834247457
-5 -3.90625 -4.15187139752
-5 -3.828125 -4.45007219499
-5 -3.75 -4.72112571933
-5 -3.671875 -4.96337843239
-5 -3.59375 -5.17535249286
-5 -3.515625 -5.35575477166
-5 -3.4375 -5.5034847406
-5 -3.359375 -5.61764118602
-5 -3.28125 -5.69752770659
-5 -3.203125 -5.74265696164
-5 -3.125 -5.75275364412
-5 -3.046875 -5.72775616011
-5 -2.96875 -5.66781700456
-5 -2.890625 -5.57330183101
-5 -2.8125 -5.44478722093
-5 -2.734375 -5.28305716638
-5 -2.65625 -5.0890982873
-5 -2.578125 -4.86409381273
-5 -2.5 -4.60941636264
-5 -2.421875 -4.32661957435
-5 -2.34375 -4.01742862475
-5 -2.265625 -3.68372970598
-5 -2.1875 -3.32755851886
-5 -2.109375 -2.95108785432
-5 -2.03125 -2.55661433848
-5 -1.953125 -2.14654442223
-5 -1.875 -1.72337970096
-5 -1.796875 -1.28970165374
-5 -1.71875 -0.848155895277
-5 -1.640625 -0.401436036538
-5 -1.5625 0.0477327473541
-5 -1.484375 0.496610341829
-5 -1.40625 0.942458408691
-5 -1.328125 1.38255709111
-5 -1.25 1.81422160587
-5 -1.171875 2.23481862165
-5 -1.09375 2.64178232343
-5 -1.015625 3.03263006503
-5 -0.9375 3.40497751425
-5 -0.859375 3.7565531983
-5 -0.78125 4.08521236071
-5 -0.703125 4.38895004523
-5 -0.625 4.6659133269
-5 -0.546875 4.91441261563
-5 -0.46875 5.13293196341
-5 -0.390625 5.32013831222
-5 -0.3125 5.47488962625
-5 -0.234375 5.59624185873
-5 -0.15625 5.68345471107
-5 -0.078125 5.73599614896
-5 0.0 5.75354564798
-5 0.078125 5.73599614896
-5 0.15625 5.68345471107
-5 0.234375 5.59624185873
-5 0.3125 5.47488962625
-5 0.390625 5.32013831222
-5 0.46875 5.13293196341
-5 0.546875 4.91441261563
-5 0.625 4.6659133269
-5 0.703125 4.38895004523
-5 0.78125 4.08521236071
-5 0.859375 3.7565531983
-5 0.9375 3.40497751425
-5 1.015625 3.03263006503
-5 1.09375 2.64178232343
-5 1.171875 2.23481862165
-5 1.25 1.81422160587
-5 1.328125 1.38255709111
-5 1.40625 0.942458408691
-5 1.484375 0.496610341829
-5 1.5625 0.0477327473541
-5 1.640625 -0.401436036538
-5 1.71875 -0.848155895277
-5 1.796875 -1.28970165374
-5 1.875 -1.72337970096
-5 1.953125 -2.14654442223
-5 2.03125 -2.55661433848
-5 2.109375 -2.95108785432
-5 2.1875 -3.32755851886
-5 2.265625 -3.68372970598
-5 2.34375 -4.01742862475
-5 2.421875 -4.32661957435
-5 2.5 -4.60941636264
-5 2.578125 -4.86409381273
-5 2.65625 -5.0890982873
-5 2.734375 -5.28305716638
-5 2.8125 -5.44478722093
-5 2.890625 -5.57330183101
-5 2.96875 -5.66781700456
-5 3.046875 -5.72775616011
-5 3.125 -5.75275364412
-5 3.203125 -5.74265696164
-5 3.28125 -5.69752770659
-5 3.359375 -5.61764118602
-5 3.4375 -5.5034847406
-5 3.515625 -5.35575477166
-5 3.59375 -5.17535249286
-5 3.671875 -4.96337843239
-5 3.75 -4.72112571933
-5 3.828125 -4.45007219499
-5 3.90625 -4.15187139752
-5 3.984375 -3.82834247457
-5 4.0625 -3.48145908584
-5 4.140625 -3.11333736285
-5 4.21875 -2.72622299973
-5 4.296875 -2.32247755352
-5 4.375 -1.90456403772
-5 4.453125 -1.47503189691
-5 4.53125 -1.03650145403
-5 4.609375 -0.591647925407
-5 4.6875 -0.143185100767
-5 4.765625 0.306151211958
-5 4.84375 0.753619876202
-5 4.921875 1.19649114883
-4.921875 -5 1.66476445717
-4.921875 -4.921875 1.22046485452
-4.921875 -4.84375 0.768719913623
-4.921875 -4.765625 0.312285464653
-4.921875 -4.6875 -0.146054054265
-4.921875 -4.609375 -0.6035025833
-4.921875 -4.53125 -1.05726949803
-4.921875 -4.453125 -1.50458663338
-4.921875 -4.375 -1.94272517061
-4.921875 -4.296875 -2.36901228419
-4.921875 -4.21875 -2.78084744716
-4.921875 -4.140625 -3.17571829542
-4.921875 -4.0625 -3.55121595417
-4.921875 -3.984375 -3.90504973303
-4.921875 -3.90625 -4.23506110024
-4.921875 -3.828125 -4.53923685053
-4.921875 -3.75 -4.81572138656
-4.921875 -3.671875 -5.06282803879
-4.921875 -3.59375 -5.27904935486
-4.921875 -3.515625 -5.4630662957
-4.921875 -3.4375 -5.61375628219
-4.921875 -3.359375 -5.73020004334
-4.921875 -3.28125 -5.81168722426
-4.921875 -3.203125 -5.85772071958
-4.921875 -3.125 -5.86801970602
-4.921875 -3.046875 -5.84252135552
-4.921875 -2.96875 -5.78138121852
-4.921875 -2.890625 -5.68497227503
-4.921875 -2.8125 -5.55388265933
-4.921875 -2.734375 -5.38891207205
-4.921875 -2.65625 -5.19106690171
-4.921875 -2.578125 -4.96155408535
-4.921875 -2.5 -4.70177374566
-4.921875 -2.421875 -4.4133106497
-4.921875 -2.34375 -4.09792454117
-4.921875 -2.265625 -3.75753940522
-4.921875 -2.1875 -3.39423173136
-4.921875 -2.109375 -3.01021784603
-4.921875 -2.03125 -2.60784039209
-4.921875 -1.953125 -2.18955403772
-4.921875 -1.875 -1.75791050196
-4.921875 -1.796875 -1.31554298814
-4.921875 -1.71875 -0.865150120298
-4.921875 -1.640625 -0.409479480408
-4.921875 -1.5625 0.0486891529558
-4.921875 -1.484375 0.506560762434
-4.921875 -1.40625 0.961342142636
-4.921875 -1.328125 1.41025893984
-4.921875 -1.25 1.8505725767
-4.921875 -1.171875 2.27959695869
-4.921875 -1.09375 2.69471486038
-4.921875 -1.015625 3.09339389161
-4.921875 -0.9375 3.47320194609
-4.921875 -0.859375 3.83182203827
-4.921875 -0.78125 4.1670664379
-4.921875 -0.703125 4.47689001605
-4.921875 -0.625 4.7594027213
-4.921875 -0.546875 5.01288110981
-4.921875 -0.46875 5.235778859
-4.921875 -0.390625 5.4267362008
-4.921875 -0.3125 5.58458821679
-4.921875 -0.234375 5.70837194466
-4.921875 -0.15625 5.79733225269
-4.921875 -0.078125 5.85092644635
-4.921875 0.0 5.868827579
-4.921875 0.078125 5.85092644635
-4.921875 0.15625 5.79733225269
-4.921875 0.234375 5.70837194466
-4.921875 0.3125 5.58458821679
-4.921875 0.390625 5.4267362008
-4.921875 0.46875 5.235778859
-4.921875 0.546875 5.01288110981
-4.921875 0.625 4.7594027213
-4.921875 0.703125 4.47689001605
